Paket_id,Vikt,Förtjänst,Deadline,Volym
2241344001,10.8,7,2,15.9
2241344007,6.7,4,6,4.0
2241344009,1.6,1,2,18.7
2241344012,5.2,5,-3,9.0
2241344014,0.3,3,4,5.1
2241344017,8.6,2,1,7.1
2241344020,11.3,6,6,2.1
2241344022,7.5,2,-3,9.7
2241344024,0.2,5,5,6.2
2241344027,0.4,5,2,3.4
2241344030,11.6,6,0,12.7
2241344031,7.0,8,6,19.6
2241344033,11.5,2,6,1.7
2241344035,0.8,5,3,9.4
2241344036,1.2,6,1,8.5
2241344038,10.9,4,7,16.7
2241344041,1.2,9,8,2.1
2241344044,10.1,3,4,11.0
2241344045,5.1,1,-4,13.0
2241344048,8.1,3,4,1.3
2241344053,10.7,3,-4,9.8
2241344055,11.9,5,-5,8.2
2241344059,5.5,7,0,6.2
2241344065,11.1,1,-2,8.7
2241344067,2.9,1,8,14.5
2241344071,2.7,1,7,13.1
2241344076,11.8,2,3,5.5
2241344082,10.1,3,8,0.5
2241344086,5.1,7,2,15.1
2241344088,0.8,9,4,4.2
2241344091,11.4,4,8,8.7
2241344094,2.1,6,9,2.9
2241344096,6.6,4,-2,9.4
2241344102,10.1,8,-1,8.1
2241344103,3.9,9,1,12.8
2241344106,5.5,4,4,5.7
2241344110,5.6,1,7,8.0
2241344113,2.4,7,9,17.5
2241344115,5.2,7,-5,11.9
2241344121,7.0,9,2,12.4
2241344123,9.3,2,9,7.5
2241344127,5.5,7,4,10.1
2241344130,9.3,8,0,9.4
2241344134,11.6,3,5,11.0
2241344137,5.0,2,7,6.8
2241344138,7.1,8,5,2.3
2241344139,8.5,7,8,11.3
2241344142,6.4,9,4,6.5
2241344143,2.4,1,3,6.8
2241344144,11.7,1,3,2.4
2241344147,8.3,8,3,11.1
2241344153,2.6,2,9,3.1
2241344159,11.9,7,8,13.7
2241344164,7.0,8,2,19.4
2241344170,10.9,4,2,6.1
2241344174,6.9,1,5,11.6
2241344180,6.6,9,6,15.9
2241344181,1.8,8,4,1.7
2241344186,3.5,7,5,19.4
2241344189,6.1,3,6,12.3
2241344190,4.9,4,9,12.9
2241344195,1.7,7,3,16.9
2241344198,7.0,3,7,6.4
2241344201,6.6,2,1,10.9
2241344204,9.9,1,4,6.5
2241344208,5.5,4,6,14.1
2241344211,9.8,4,-4,6.6
2241344216,11.3,9,5,8.1
2241344217,10.3,2,-1,6.0
2241344220,10.1,8,8,9.4
2241344223,9.3,9,3,1.4
2241344227,4.9,7,3,8.3
2241344232,6.2,3,4,19.4
2241344234,11.3,6,-1,15.0
2241344240,0.4,8,8,1.8
2241344243,5.8,9,-5,9.9
2241344248,3.5,1,4,6.4
2241344254,10.2,4,9,15.8
2241344259,4.2,1,0,1.0
2241344262,9.8,8,6,1.7
2241344266,6.7,8,7,5.5
2241344270,7.8,1,2,7.4
2241344275,3.9,1,8,8.3
2241344280,3.0,2,9,15.9
2241344282,10.8,8,2,11.4
2241344288,4.8,6,1,7.9
2241344289,2.7,5,5,2.0
2241344290,5.4,1,-5,9.0
2241344292,9.5,5,1,10.8
2241344294,9.8,4,8,2.6
2241344299,11.8,9,8,1.1
2241344302,5.9,7,2,13.6
2241344304,11.8,3,-4,10.2
2241344305,6.2,6,-5,5.8
2241344306,2.7,4,3,10.9
2241344311,11.9,8,-3,7.6
2241344315,9.5,3,-3,12.0
2241344318,8.5,2,7,18.9
2241344322,10.7,6,-5,12.2
2241344323,7.3,1,-5,11.9
2241344326,11.0,5,8,11.4
2241344330,1.8,7,6,18.6
2241344332,0.3,4,8,4.7
2241344336,7.2,5,1,18.9
2241344342,4.9,7,7,16.7
2241344344,4.8,7,7,17.6
2241344345,6.2,2,7,5.2
2241344347,10.3,7,-1,10.1
2241344350,11.9,9,-3,12.3
2241344352,11.0,7,8,6.0
2241344353,7.7,7,1,7.2
2241344357,10.0,8,-4,5.7
2241344360,4.5,6,-2,5.5
2241344363,10.7,6,2,3.5
2241344366,8.0,7,8,18.7
2241344371,0.7,2,5,15.6
2241344373,6.7,2,0,15.9
2241344378,7.6,4,-5,12.1
2241344380,3.3,5,3,8.2
2241344384,1.5,6,9,14.4
2241344389,5.7,7,-5,11.8
2241344390,1.1,8,6,12.2
2241344392,11.0,9,-2,12.8
2241344395,4.8,2,8,15.2
2241344398,0.8,2,6,5.0
2241344404,1.4,6,4,18.9
2241344409,2.5,6,8,3.2
2241344413,5.1,1,9,13.8
2241344416,2.6,4,4,8.7
2241344417,9.9,5,4,11.4
2241344422,2.0,4,3,9.2
2241344425,3.6,6,5,7.1
2241344426,9.3,1,5,10.5
2241344431,10.6,6,5,12.0
2241344434,4.6,6,-5,5.0
2241344436,1.8,4,6,3.4
2241344439,0.7,4,8,12.5
2241344441,8.3,9,-2,9.8
2241344444,3.8,8,3,3.2
2241344447,1.7,8,2,15.1
2241344453,10.0,3,4,15.6
2241344458,11.3,8,3,1.0
2241344461,5.8,9,8,10.7
2241344462,11.2,1,5,5.9
2241344465,8.6,3,5,9.2
2241344471,0.7,9,8,18.1
2241344476,0.6,4,8,15.6
2241344479,11.2,7,-5,12.6
2241344480,10.3,8,9,9.7
2241344486,6.1,5,6,5.2
2241344492,2.1,1,3,8.3
2241344493,4.3,4,2,5.2
2241344496,9.6,4,8,13.8
2241344501,1.2,3,7,6.5
2241344504,2.8,1,1,2.9
2241344509,4.3,7,-3,10.1
2241344510,5.6,1,5,7.3
2241344513,9.8,6,9,11.9
2241344516,2.7,5,9,18.0
2241344520,11.5,2,6,2.8
2241344525,1.9,5,1,1.6
2241344527,7.5,6,9,5.1
2241344529,8.1,9,3,15.6
2241344531,5.0,2,-4,5.1
2241344536,10.1,4,4,1.1
2241344539,5.8,5,4,3.0
2241344540,8.5,2,3,9.8
2241344541,3.5,9,4,6.1
2241344545,3.2,5,7,9.6
2241344547,8.5,2,2,3.4
2241344548,1.8,6,2,7.4
2241344549,11.6,1,7,15.9
2241344554,2.3,6,7,1.3
2241344556,0.5,6,4,0.3
2241344561,2.8,3,2,1.4
2241344563,2.4,2,5,1.1
2241344564,4.8,1,-1,8.1
2241344570,4.7,7,5,8.9
2241344571,1.9,9,3,16.5
2241344573,11.2,7,4,12.1
2241344577,11.4,6,9,14.3
2241344581,11.8,8,4,13.3
2241344582,4.4,4,3,8.7
2241344583,1.6,1,8,3.1
2241344587,1.6,1,9,9.1
2241344593,11.4,9,8,5.0
2241344594,11.2,4,0,17.5
2241344596,10.9,3,0,8.6
2241344598,11.1,5,-4,6.4
2241344599,2.1,7,5,7.3
2241344605,7.4,3,6,9.5
2241344609,8.0,4,-5,7.5
2241344612,9.6,2,-5,12.2
2241344614,4.6,2,4,2.9
2241344616,7.6,1,1,18.1
2241344622,2.7,2,0,18.4
2241344625,11.9,7,9,8.8
2241344626,5.6,3,0,15.2
2241344632,5.1,5,8,17.1
2241344634,1.0,3,1,9.0
2241344640,8.6,7,1,2.3
2241344641,9.3,1,1,13.3
2241344643,2.1,4,5,9.0
2241344646,4.7,6,-3,13.8
2241344647,7.9,4,-3,6.6
2241344653,10.2,8,3,4.0
2241344659,8.3,8,6,1.8
2241344662,9.7,6,4,17.6
2241344668,0.9,1,8,4.0
2241344673,6.3,7,6,9.8
2241344674,8.5,9,2,9.8
2241344678,2.4,6,7,1.4
2241344682,11.2,7,-4,8.7
2241344686,1.9,5,5,17.1
2241344688,11.2,7,1,1.1
2241344689,2.7,1,5,18.0
2241344692,7.2,2,0,4.0
2241344693,1.0,5,4,19.3
2241344698,6.1,3,2,7.5
2241344702,11.5,8,-3,6.0
2241344706,9.6,6,4,13.9
2241344708,11.4,1,-5,13.4
2241344713,10.5,5,-2,5.8
2241344714,10.2,8,6,13.8
2241344716,3.9,5,5,15.3
2241344721,0.4,7,3,9.5
2241344727,4.1,4,0,1.3
2241344730,11.6,8,7,18.8
2241344733,2.6,2,8,17.5
2241344738,5.9,4,1,17.3
2241344744,10.5,6,-4,10.3
2241344745,8.3,1,-5,11.8
2241344747,3.0,2,6,5.3
2241344752,8.2,9,-2,9.1
2241344754,2.3,7,7,14.8
2241344755,11.7,7,1,11.5
2241344760,1.9,4,6,5.6
2241344763,3.6,3,9,12.6
2241344765,3.5,9,5,11.8
2241344767,6.8,3,-3,9.4
2241344770,8.6,9,4,12.1
2241344771,2.1,4,9,7.3
2241344777,0.9,9,9,11.1
2241344779,5.5,6,5,18.8
2241344783,2.5,7,3,18.6
2241344787,3.3,3,5,17.0
2241344792,4.2,7,0,6.9
2241344794,1.3,1,3,12.7
2241344795,5.0,2,4,8.3
2241344796,4.9,6,5,9.4
2241344797,5.3,5,-5,12.9
2241344800,5.7,6,3,15.5
2241344804,5.4,7,5,13.7
2241344806,0.8,6,4,2.7
2241344808,1.7,5,6,2.2
2241344810,5.2,5,0,6.3
2241344814,4.9,6,-2,12.9
2241344819,6.2,6,0,12.8
2241344824,1.0,5,8,13.9
2241344826,5.3,7,-2,7.3
2241344829,5.4,8,3,14.4
2241344832,6.6,8,0,3.7
2241344833,2.9,6,3,0.5
2241344835,6.5,8,0,4.5
2241344838,9.5,3,-5,7.9
2241344841,7.5,6,-2,10.2
2241344843,8.6,6,8,9.4
2241344849,7.8,5,-5,7.2
2241344854,6.1,9,0,5.1
2241344858,1.4,5,9,9.2
2241344863,1.7,6,0,8.9
2241344869,7.6,4,-4,12.4
2241344875,7.6,4,5,17.7
2241344880,7.1,6,9,4.9
2241344884,3.3,8,3,9.5
2241344887,11.3,1,-2,12.6
2241344892,6.3,6,6,2.2
2241344894,7.8,3,9,18.2
2241344897,1.9,4,6,7.3
2241344900,3.5,4,3,13.7
2241344904,5.8,7,-5,14.1
2241344907,7.4,2,2,1.8
2241344911,9.5,4,3,17.3
2241344917,2.1,9,8,4.2
2241344920,8.6,8,5,6.7
2241344921,1.4,7,0,11.9
2241344925,3.0,6,4,10.7
2241344926,7.1,9,-3,14.2
2241344931,4.1,1,-1,9.4
2241344934,4.2,3,5,8.6
2241344935,5.8,8,7,16.9
2241344941,8.2,2,-1,5.1
2241344945,8.3,2,6,18.5
2241344950,5.1,4,0,9.2
2241344954,7.8,5,-3,12.7
2241344957,2.1,3,6,0.8
2241344963,3.0,4,8,9.8
2241344964,10.9,1,7,13.6
2241344969,8.0,5,4,15.3
2241344970,7.9,9,2,19.8
2241344975,2.0,4,5,4.3
2241344978,6.0,6,1,14.0
2241344983,10.6,3,0,7.1
2241344984,6.4,4,2,4.5
2241344985,5.8,2,9,7.4
2241344986,5.5,3,4,8.4
2241344987,5.5,6,-2,10.7
2241344992,5.8,6,7,8.0
2241344998,8.5,1,5,19.4
2241345001,10.3,5,2,2.4
2241345007,2.7,9,0,13.3
2241345010,1.1,9,2,14.9
2241345014,3.5,3,0,15.0
2241345018,5.1,9,-1,6.3
2241345024,5.6,2,3,12.9
2241345028,0.8,6,1,9.3
2241345034,10.9,3,0,15.2
2241345040,3.0,6,5,17.1
2241345046,4.9,8,7,2.6
2241345049,6.8,1,8,14.6
2241345052,2.1,5,1,3.4
2241345055,4.0,6,3,2.4
2241345061,7.4,3,-3,12.2
2241345066,7.9,3,0,11.9
2241345070,9.9,1,4,4.7
2241345074,6.7,4,-1,6.2
2241345080,6.3,7,2,7.6
2241345082,11.3,8,6,13.1
2241345084,5.6,9,-4,14.6
2241345085,4.7,4,5,3.2
2241345089,4.0,2,-3,8.9
2241345091,4.7,1,1,6.3
2241345097,1.9,5,7,20.0
2241345102,9.6,8,3,4.5
2241345107,9.8,7,-4,7.9
2241345109,9.5,3,6,3.2
2241345111,11.8,4,5,9.3
2241345116,7.7,6,-2,12.3
2241345117,0.2,5,6,5.4
2241345119,7.0,8,-5,13.3
2241345123,11.2,7,4,4.7
2241345128,2.2,2,6,8.8
2241345130,10.9,8,6,8.0
2241345135,9.1,7,-2,11.2
2241345141,3.4,9,3,14.6
2241345145,9.9,7,0,18.0
2241345150,11.9,1,0,17.4
2241345154,8.0,1,2,10.6
2241345160,1.8,5,0,7.8
2241345163,5.0,4,7,8.5
2241345166,4.2,6,-1,7.5
2241345172,11.8,5,-5,8.8
2241345177,1.0,9,8,0.4
2241345183,5.5,5,-2,11.3
2241345188,6.4,7,6,17.6
2241345189,9.1,2,3,0.3
2241345191,5.4,9,-4,9.2
2241345193,0.8,6,1,14.6
2241345195,4.8,3,-3,7.5
2241345200,1.1,3,4,9.2
2241345205,4.6,5,7,15.8
2241345209,11.7,7,-2,11.6
2241345212,11.5,2,-1,13.6
2241345214,7.6,2,-1,13.7
2241345218,0.7,1,0,5.5
2241345219,6.7,3,9,12.6
2241345222,10.8,3,2,9.2
2241345227,6.1,7,4,17.0
2241345232,1.1,6,7,12.3
2241345236,10.1,3,4,1.0
2241345239,10.9,4,-1,8.0
2241345245,10.3,5,1,16.5
2241345246,4.0,9,9,8.3
2241345250,10.1,3,7,15.5
2241345252,9.7,4,-1,11.9
2241345257,6.4,3,-3,8.8
2241345263,8.7,8,0,14.5
2241345266,4.0,9,8,12.8
2241345272,0.9,5,3,3.2
2241345274,9.4,4,0,13.7
2241345275,2.0,6,8,19.9
2241345278,11.2,4,5,9.4
2241345284,10.5,9,1,19.8
2241345285,12.0,7,-1,8.8
2241345291,1.3,6,1,0.5
2241345296,2.0,6,8,2.2
2241345301,1.5,8,0,0.9
2241345306,6.8,1,2,3.7
2241345310,3.3,4,5,2.9
2241345313,2.1,5,7,11.1
2241345316,4.9,1,-4,13.2
2241345321,4.2,8,8,19.3
2241345323,10.8,4,8,17.8
2241345328,10.2,3,7,14.1
2241345332,4.1,3,2,6.0
2241345337,8.5,8,1,0.4
2241345338,4.6,4,4,6.3
2241345339,5.8,2,-5,6.3
2241345340,3.2,4,4,8.2
2241345345,10.0,5,7,18.3
2241345351,1.6,7,8,13.8
2241345356,6.6,3,-4,9.6
2241345361,10.6,5,9,6.3
2241345362,11.6,3,-2,9.5
2241345366,9.0,7,7,13.7
2241345372,3.7,4,2,13.1
2241345374,9.8,9,3,5.1
2241345376,0.3,6,3,17.5
2241345381,1.6,6,1,7.3
2241345383,10.8,2,-2,9.6
2241345389,7.0,6,-2,8.1
2241345391,10.5,2,0,11.6
2241345394,4.5,1,1,16.5
2241345399,4.6,3,8,15.9
2241345405,7.4,8,3,16.4
2241345406,8.1,9,7,9.8
2241345412,6.5,4,9,15.7
2241345414,2.8,2,6,3.9
2241345419,10.8,1,1,19.4
2241345422,11.6,3,-3,6.8
2241345425,9.7,4,-4,9.1
2241345431,8.5,8,0,15.2
2241345433,7.5,9,9,14.2
2241345435,5.3,6,1,6.8
2241345436,8.5,9,3,11.8
2241345442,0.3,2,3,15.4
2241345443,9.7,4,2,18.8
2241345444,10.4,1,-3,9.5
2241345446,9.2,3,-1,6.1
2241345448,10.8,3,6,4.9
2241345451,5.5,7,1,16.4
2241345457,7.0,3,1,6.5
2241345462,10.8,1,0,9.0
2241345468,11.4,9,6,5.2
2241345470,5.9,7,-2,12.5
2241345476,10.7,6,1,19.9
2241345477,5.1,1,6,13.3
2241345481,2.9,4,9,12.8
2241345483,8.3,8,8,16.2
2241345488,6.1,4,3,16.1
2241345489,5.4,3,3,14.1
2241345494,0.8,9,9,5.1
2241345498,8.8,5,9,16.9
2241345502,0.9,3,8,4.0
2241345505,2.5,1,3,9.6
2241345511,0.8,2,5,19.6
2241345515,10.9,8,-3,7.9
2241345518,9.0,9,3,2.5
2241345523,1.1,5,0,6.9
2241345528,0.7,7,4,11.2
2241345531,4.1,2,3,19.7
2241345535,4.3,2,0,8.2
2241345539,6.2,2,7,9.9
2241345545,6.2,3,3,2.7
2241345549,5.7,5,0,0.5
2241345552,7.5,8,0,11.6
2241345556,4.0,8,7,11.5
2241345560,2.9,7,1,17.8
2241345566,2.7,8,6,1.6
2241345569,11.8,7,-1,9.4
2241345572,10.0,5,-3,10.5
2241345578,6.4,6,3,8.8
2241345582,11.0,4,-2,11.7
2241345588,2.0,3,3,3.4
2241345594,3.8,6,4,4.5
2241345595,0.6,8,3,14.8
2241345599,0.7,8,3,4.4
2241345600,5.9,8,-2,10.3
2241345603,8.3,2,1,8.7
2241345605,3.5,7,8,15.8
2241345609,0.9,3,9,14.9
2241345611,6.8,5,-1,14.7
2241345612,9.2,4,-3,6.7
2241345616,0.4,6,5,9.8
2241345617,9.1,3,-3,8.5
2241345618,0.5,7,8,13.9
2241345623,6.8,3,-3,13.4
2241345627,7.8,3,-4,5.8
2241345633,2.9,4,1,8.3
2241345634,10.1,2,-5,9.4
2241345637,6.6,2,1,13.8
2241345640,5.9,3,-3,9.7
2241345643,4.5,4,-1,8.2
2241345644,5.9,8,9,8.8
2241345646,11.0,4,8,12.0
2241345648,7.0,6,-2,12.1
2241345652,5.6,8,4,16.2
2241345658,6.4,2,7,1.3
2241345661,1.1,9,2,2.2
2241345667,4.5,2,2,12.2
2241345673,11.5,8,7,1.9
2241345676,1.7,9,0,9.4
2241345677,9.3,8,7,0.8
2241345683,0.5,7,4,5.4
2241345688,9.8,4,6,2.8
2241345691,2.8,8,2,11.6
2241345695,8.3,4,0,16.2
2241345701,5.5,9,8,0.6
2241345707,9.8,3,2,17.4
2241345709,10.3,2,-3,11.1
2241345710,0.6,6,2,7.0
2241345711,2.1,6,5,0.3
2241345712,7.5,1,0,6.9
2241345713,3.0,9,1,4.2
2241345718,0.6,2,4,17.6
2241345724,6.7,4,4,2.2
2241345727,4.6,6,4,7.7
2241345732,6.7,8,5,6.2
2241345735,3.7,9,6,0.7
2241345736,0.1,6,8,1.3
2241345739,4.0,5,1,3.1
2241345740,0.3,1,7,12.4
2241345742,1.1,8,7,7.3
2241345743,5.6,5,9,9.6
2241345748,3.5,3,5,16.1
2241345754,11.8,3,-1,6.6
2241345759,5.6,8,-2,12.5
2241345760,5.1,5,0,5.1
2241345765,7.6,3,-4,12.8
2241345771,2.8,9,7,2.9
2241345777,7.9,8,-3,5.9
2241345781,4.5,3,8,1.8
2241345783,8.1,7,-2,7.5
2241345784,4.0,5,8,2.1
2241345786,4.8,4,-2,10.6
2241345788,3.7,4,8,17.7
2241345791,11.1,5,-3,9.6
2241345794,5.0,2,8,10.0
2241345797,6.1,2,-3,12.3
2241345801,7.7,1,-4,14.5
2241345803,11.1,3,1,4.7
2241345807,12.0,9,1,19.0
2241345810,3.7,1,3,2.3
2241345812,4.5,4,-2,10.9
2241345814,1.7,9,1,5.7
2241345820,5.5,7,2,12.0
2241345822,11.9,5,-4,9.4
2241345826,9.2,3,6,9.9
2241345830,3.7,9,3,17.5
2241345834,7.4,1,6,12.2
2241345836,9.6,9,5,2.8
2241345840,2.8,3,6,2.1
2241345845,1.4,9,0,19.9
2241345849,1.7,5,4,7.5
2241345850,6.3,2,-2,12.3
2241345853,7.8,9,-3,6.3
2241345856,8.2,8,8,5.7
2241345862,8.2,3,8,0.9
2241345868,9.6,6,1,13.3
2241345873,2.3,9,3,8.3
2241345879,1.4,4,3,7.2
2241345884,11.2,4,5,11.3
2241345886,1.7,6,4,2.4
2241345892,11.7,5,1,2.9
2241345893,6.1,2,-4,7.4
2241345894,1.2,9,3,14.5
2241345899,10.7,4,0,13.5
2241345905,6.3,5,8,13.1
2241345906,5.9,2,1,4.7
2241345909,10.2,2,0,10.9
2241345912,8.0,5,-5,5.7
2241345916,8.6,8,0,4.5
2241345919,4.7,3,4,6.9
2241345921,6.6,5,-1,13.6
2241345926,4.5,7,4,15.3
2241345929,1.8,9,3,14.3
2241345932,10.8,4,-2,13.4
2241345937,6.5,6,-3,13.6
2241345938,5.2,5,-4,14.5
2241345941,7.2,9,6,18.8
2241345944,7.2,9,8,11.8
2241345946,9.1,1,4,16.1
2241345947,2.7,5,0,5.6
2241345953,2.3,3,5,9.0
2241345954,3.0,6,1,16.2
2241345955,10.5,9,7,15.2
2241345957,5.0,5,6,1.2
2241345961,3.9,1,4,12.0
2241345963,1.4,5,4,8.4
2241345967,5.5,1,6,6.7
2241345970,9.8,5,-2,14.3
2241345973,10.7,7,6,3.4
2241345977,8.9,6,4,0.4
2241345979,10.0,8,9,19.5
2241345981,11.4,7,-1,7.8
2241345982,10.3,4,5,10.4
2241345986,10.6,3,1,13.2
2241345991,11.1,7,5,9.0
2241345994,1.4,6,0,13.7
2241345999,5.9,3,0,16.6
2241346001,2.6,9,7,2.6
2241346007,6.1,1,-1,5.3
2241346009,11.1,8,6,12.3
2241346015,7.0,6,1,9.3
2241346016,4.4,5,-5,9.9
2241346020,9.6,3,-5,14.1
2241346026,1.2,2,1,17.6
2241346032,8.4,5,0,4.0
2241346034,6.9,7,7,15.0
2241346038,8.5,2,-2,5.4
2241346044,8.2,9,8,15.6
2241346047,1.5,7,8,9.2
2241346051,6.5,2,0,11.7
2241346054,2.0,3,9,3.8
2241346057,11.3,6,-4,6.3
2241346059,2.8,5,3,18.4
2241346063,1.0,4,9,0.5
2241346067,6.5,5,4,11.4
2241346073,10.2,8,-2,5.5
2241346075,7.7,5,3,8.1
2241346078,9.8,5,-1,14.7
2241346081,7.8,7,5,10.6
2241346084,7.9,4,4,16.0
2241346086,4.0,1,4,5.2
2241346089,10.1,3,1,13.7
2241346090,3.8,3,5,2.8
2241346096,5.4,7,6,1.0
2241346101,5.4,6,8,13.7
2241346103,4.3,8,-1,14.4
2241346109,7.4,9,7,6.1
2241346110,11.7,3,2,19.9
2241346111,4.6,3,-1,14.1
2241346116,7.7,7,7,6.0
2241346118,7.2,7,3,8.1
2241346120,11.7,4,9,15.0
2241346126,10.9,3,8,4.0
2241346127,4.9,3,-5,9.1
2241346133,8.9,3,-2,9.6
2241346137,4.8,3,0,2.4
2241346141,9.4,7,8,15.9
2241346146,5.0,5,-3,14.0
2241346148,11.1,2,3,19.3
2241346150,1.6,3,3,2.5
2241346155,4.7,3,0,16.8
2241346161,8.5,1,-4,14.3
2241346164,10.2,1,9,18.9
2241346167,11.2,2,-4,13.7
2241346172,0.6,3,6,19.3
2241346173,0.7,9,1,17.1
2241346177,7.6,8,0,5.5
2241346178,6.1,7,1,18.6
2241346180,1.7,5,3,14.1
2241346181,7.0,4,7,2.3
2241346187,8.4,3,8,11.0
2241346188,2.1,3,4,4.8
2241346194,6.2,8,5,14.0
2241346195,9.3,2,6,6.4
2241346197,1.6,6,0,8.8
2241346201,10.8,6,1,13.6
2241346207,8.8,8,2,13.3
2241346210,11.1,5,9,13.4
2241346211,7.7,1,5,14.9
2241346212,9.2,6,5,18.9
2241346218,5.7,4,-2,11.3
2241346224,11.5,7,6,10.3
2241346227,8.8,1,1,13.9
2241346230,7.5,2,8,17.5
2241346236,4.3,9,-4,13.1
2241346237,2.3,4,6,5.8
2241346243,7.1,7,-3,10.7
2241346246,6.7,7,8,12.4
2241346247,5.6,9,6,0.3
2241346248,5.2,9,2,2.4
2241346253,11.0,6,-2,8.4
2241346255,10.9,7,0,10.3
2241346256,6.1,2,-2,9.3
2241346262,2.1,6,3,6.7
2241346265,10.2,7,-1,10.2
2241346271,11.6,5,6,17.8
2241346274,5.6,1,-4,10.9
2241346276,11.1,1,9,18.8
2241346280,0.7,3,7,2.2
2241346283,2.6,6,4,13.9
2241346286,5.0,8,5,0.2
2241346292,11.4,1,-2,14.8
2241346298,7.8,6,2,8.0
2241346303,8.3,3,-2,12.2
2241346309,2.8,2,9,14.6
2241346313,0.3,6,8,9.7
2241346314,4.8,4,5,8.3
2241346318,6.5,7,1,13.6
2241346319,1.6,3,3,1.0
2241346325,7.2,3,1,19.3
2241346327,9.7,8,7,5.4
2241346331,5.5,6,0,15.8
2241346336,0.9,2,8,19.0
2241346341,3.0,7,7,10.3
2241346345,11.0,6,2,0.8
2241346351,10.7,8,-3,6.5
2241346356,6.2,5,-1,8.1
2241346358,0.7,1,6,9.8
2241346362,10.7,7,-3,5.6
2241346365,4.0,7,2,12.8
2241346366,4.3,8,4,12.0
2241346369,8.6,9,-5,5.0
2241346370,5.9,7,5,3.4
2241346376,4.5,7,-5,10.7
2241346378,11.9,5,-3,12.5
2241346384,2.6,6,5,5.2
2241346385,11.3,8,1,10.2
2241346386,1.1,2,5,17.7
2241346392,10.8,9,-3,7.2
2241346398,9.1,1,9,19.2
2241346404,6.4,1,7,10.8
2241346405,11.4,9,-1,10.8
2241346407,2.7,5,2,5.4
2241346410,4.2,8,7,3.6
2241346413,8.6,5,-5,8.2
2241346414,10.0,4,-3,13.6
2241346418,11.4,6,1,8.5
2241346424,0.4,4,3,2.7
2241346429,11.3,8,-5,7.4
2241346434,6.4,2,4,8.0
2241346440,9.2,1,6,15.6
2241346441,4.8,7,3,19.4
2241346443,0.3,6,8,17.4
2241346449,0.7,1,0,1.6
2241346452,8.4,8,0,2.8
2241346453,6.5,6,-4,11.8
2241346457,6.1,1,4,2.3
2241346462,1.2,1,2,16.9
2241346464,2.7,6,7,5.5
2241346469,5.6,1,6,15.2
2241346475,8.1,4,-3,5.2
2241346480,6.4,4,-4,13.7
2241346484,3.8,8,4,10.0
2241346489,7.1,3,3,19.1
2241346493,10.5,4,-5,9.1
2241346498,9.0,2,-3,14.9
2241346502,6.4,2,-3,10.9
2241346505,11.6,7,6,17.9
2241346509,7.0,1,-1,6.1
2241346510,8.8,1,-4,10.2
2241346513,4.1,4,4,15.2
2241346514,8.4,8,1,17.6
2241346515,5.0,8,-3,6.6
2241346517,8.6,9,-4,8.4
2241346523,7.6,6,-4,5.4
2241346525,0.4,2,8,2.8
2241346529,6.3,9,5,12.5
2241346530,0.2,2,6,15.7
2241346532,10.8,6,5,13.5
2241346536,9.2,8,-3,10.6
2241346539,6.3,6,1,13.1
2241346540,5.1,5,4,10.2
2241346544,4.9,6,-5,14.0
2241346546,5.3,7,3,16.1
2241346550,7.9,3,8,3.4
2241346555,2.7,4,8,11.5
2241346560,8.2,9,1,16.1
2241346566,8.3,9,1,1.1
2241346568,6.7,4,-1,8.5
2241346573,2.0,9,7,18.5
2241346574,11.8,1,7,18.1
2241346578,10.4,6,6,6.5
2241346582,6.5,6,-1,14.5
2241346584,1.3,8,3,12.4
2241346587,3.2,7,0,6.6
2241346590,0.7,2,0,6.0
2241346595,5.0,5,-4,10.5
2241346597,6.0,8,6,16.3
2241346598,4.2,5,9,10.8
2241346599,3.2,7,0,18.4
2241346605,9.2,5,1,17.3
2241346610,3.0,6,7,16.7
2241346611,4.3,6,8,3.5
2241346617,7.4,1,-1,14.1
2241346622,0.4,8,5,15.9
2241346628,9.8,1,3,16.1
2241346631,7.8,5,0,9.7
2241346634,9.7,8,7,12.3
2241346637,7.0,7,-3,12.5
2241346641,7.9,3,7,16.5
2241346644,9.2,4,2,4.7
2241346645,9.6,5,3,3.8
2241346651,1.5,2,4,19.3
2241346653,2.7,4,1,4.9
2241346659,6.0,5,6,1.3
2241346661,2.1,4,1,16.2
2241346666,5.9,7,-3,11.3
2241346667,11.7,4,-5,7.3
2241346670,7.4,7,2,8.6
2241346676,11.4,6,5,5.0
2241346677,7.4,4,-1,9.9
2241346680,9.4,1,9,11.6
2241346685,5.5,3,-5,14.4
2241346686,7.1,5,3,7.2
2241346690,10.8,3,7,2.3
2241346691,7.2,5,-5,14.9
2241346694,5.1,2,9,6.9
2241346700,8.8,3,-4,6.0
2241346704,7.0,3,1,5.4
2241346707,12.0,5,9,18.1
2241346712,11.4,6,4,0.3
2241346713,5.9,9,-5,8.8
2241346716,6.9,4,4,0.6
2241346719,11.6,9,6,8.9
2241346722,1.6,8,7,4.2
2241346726,3.4,4,6,3.8
2241346729,7.7,6,0,5.1
2241346732,5.8,9,-4,5.1
2241346734,11.5,9,-5,13.2
2241346737,7.9,8,-2,9.3
2241346739,5.0,6,-3,9.2
2241346744,11.0,4,-5,10.0
2241346747,6.2,6,4,2.2
2241346750,5.5,2,2,18.8
2241346753,8.9,7,3,14.9
2241346757,9.3,3,5,1.0
2241346762,9.0,4,-2,7.1
